	ID	sentence	question	1	2	answer
2633	2634	여자는 밤에 잠을 자지 못한다.	원인	옆집이 매일 밤 시끄럽게 노래를 부른다.	옆집이 이사를 가서 빈 집이 되었다.	1
2634	2635	지진이 발생했다.	결과	건물이 무너졌다.	건물이 완공되었다.	1
2635	2636	넥타이를 매우 세게 졸라매었다.	결과	목이 편안하다.	목이 갑갑하다.	2
2636	2637	여자는 뜨거운 커피를 마시고 싶다.	결과	여자가 주전자에 물을 끓인다.	여자가 뜨거운 물로 샤워를 한다. 	1
2637	2638	끓인 콩을 우유와 함께 갈았다.	결과	두유가 만들어졌다.	주스가 만들어졌다.	1
2638	2639	사서가 책을 서고에 정리했다.	원인	책이 대출되었다.	대출되었던 책이 반납되어 돌아왔다.	2
2639	2640	스피커 볼륨을 올렸다.	결과	음악 소리가 작아졌다.	음악 소리가 커졌다.	2
2640	2641	못 위를 망치로 여러번 두드렸다.	결과	못이 벽에 박혔다.	못이 벽에서 빠졌다.	1
2641	2642	스페인에서 오랫동안 살고 있다.	결과	스페인어를 잘 하게 되었다.	프랑스어를 잘 하게 되었다.	1
2642	2643	화산이 폭발했다.	원인	지각 운동이 활발하다.	산에 폭탄을 설치했다.	1
2643	2644	여성은 기침 때문에 괴롭다.	결과	여성은 연고를 바른다.	여성은 목감기약을 먹는다.	2
2644	2645	쓰레기통이 찼다.	결과	쓰레기통을 비웠다.	쓰레기통을 밀었다.	2
2645	2646	농구공이 납작해졌다.	원인	농구공에 모래가 묻었다.	농구공에 바람이 빠졌다.	2
2646	2647	경주로 화석 발굴대가 출발했다.	원인	경주에서 멸종위기 식물이 발견되었다.	경주에서 새로운 화석이 발견되었다.	2
2647	2648	소고기를 불에 구웠다.	결과	고기는 갈색이 되었다.	고기는 붉은색이 되었다.	1
2648	2649	껌을 씹다가 잠이 들었다.	결과	자고 일어나니 사탕이 머리에 붙어있다.	자고 일어나니 껌이 머리에 붙어있다.	2
2649	2650	발에 물집이 생겼다.	원인	수영장에 수영하러 갔다.	하이힐을 하루종일 신고 있었다.	2
2650	2651	빛이 강한 곳에 사진을 걸어두었다.	결과	사진의 색이 선명해졌다.	사진의 색이 바랬다.	2
2651	2652	남자의 간이 망가졌다.	결과	남자가 간기증 수술을 했다.	남자가 간이식 수술을 받았다.	2
2652	2653	남자는 텔레비젼 프로그램이 지루하다고 생각했다.	결과	남자는 텔레비젼을 껐다.	남자는 텔레비젼을 켰다.	1
2653	2654	여자는 찬장 맨 위의 그릇을 꺼낼 수 있다.	원인	여자는 평균보다 키가 작다.	여자는 평균보다 키가 크다.	2
2654	2655	따뜻한 커피를 보온병에 넣었다.	결과	커피가 따뜻했다.	커피가 식었다.	1
2655	2656	후원한 곳에서 기부 감사 편지를 받았다.	원인	기부를 했다.	기부를 받았다.	1
2656	2657	코미디 영화를 봤다.	결과	웃음이 나고 즐겁다.	불안하고 긴장된다.	1
2657	2658	여자가 동생에게 휴지를 건넸다.	원인	여자의 동생이 울기 시작했다.	여자의 동생이 밥을 먹었다.	1
2658	2659	여자의 동생이 울기 시작했다.	결과	여자는 앞에서 휴지를 접었다.	여자는 여동생한테 휴지를 건넸다.	2
2659	2660	한약을 먹었다.	결과	아무 맛도 나지 않는다.	쓴맛이 난다.	2
2660	2661	노트북에 스티커를 붙였다.	원인	귀여운 스티커를 샀다.	귀여운 인형을 샀다.	1
2661	2662	여자의 입술에서 피가 난다.	원인	여자가 입술을 뜯었다.	여자가 등을 긁었다.	1
2662	2663	소녀는 입양되었다.	결과	소녀에게는 가족이 없다.	소녀는 친부모와 살지 않는다.	2
2663	2664	락스가 옷에 튀었다.	결과	옷의 색이 진해졌다.	옷의 색이 빠졌다.	2
2664	2665	여성과 남성이 혼인신고를 했다.	원인	두 사람이 결혼을 했다.	두 사람이 이혼을 했다.	1
2665	2666	헌 이불을 턴다.	결과	먼지가 날아다닌다.	나비가 날아다닌다.	1
2666	2667	여자는 서류 내용을 지웠다.	원인	서류에 내용을 잘못 기입했다.	서류에 내용을 바르게 기입했다.	1
2667	2668	주식을 싼 값에 매도했다.	결과	손해를 보았다.	이익을 얻었다.	1
2668	2669	신발이 젖었다. 	원인	눈길을 오래 걸었다. 	눈이 아프다. 	1
2669	2670	정수리에서 냄새가 난다.	원인	방금 머리를 감았다.	머리를 안 감은 지 사흘째다.	2
2670	2671	큰 건물에 화재가 발생했다.	결과	소방차들이 출동했다.	누군가 담배꽁초를 함부로 버렸다.	1
2671	2672	소녀는 오늘 떡국을 먹었다.	원인	오늘은 설날이다.	오늘은 하지다.	1
2672	2673	땡볕 아래서 아이스크림을 먹었다.	결과	아이스크림의 맛이 변했다.	아이스크림이 녹았다.	2
2673	2674	손에 잉크가 묻었다.	결과	손을 씻었다.	손을 움직였다.	1
2674	2675	여자가 출산 휴가를 신청했다.	원인	여자의 출산이 임박했다.	여자가 임신했다.	1
2675	2676	소녀는 어머니를 기쁘게 해드리고 싶었다.	결과	소녀는 쿠키를 먹었다.	소녀는 어머니를 위해 쿠키를 구웠다.	2
2676	2677	수프의 맛이 밍밍하다.	결과	소금을 넣었다.	수프를 그대로 상에 올렸다.	1
2677	2678	우유를 버렸다.	원인	우유가 상했다.	우유가 따뜻하게 데워졌다.	1
2678	2679	남자는 현재 시간을 알지 못한다.	원인	남자는 시계를 집에 두고 나왔다.	남자는 시계를 손목에 찼다.	1
2679	2680	거실에 있는 전화기가 울렸다.	결과	거실로 나갔다.	방으로 들어갔다.	1
2680	2681	파란색 물감과 검은색 물감을 섞었다.	결과	물감이 하늘색이 되었다.	물감이 남색이 되었다.	2
2681	2682	피부 각질을 제거했다.	결과	피부가 거칠어졌다.	피부가 매끈해졌다.	2
2682	2683	옷에 향수를 뿌렸다.	결과	옷을 빨았다.	옷에서 향기가 난다.	2
2683	2684	여자가 소방차를 불렀다.	원인	여자의 집에 강도가 들었다.	여자의 집에 불이 났다.	2
2684	2685	헬멧을 착용한 오토바이 운전자에게 사고가 났다.	결과	머리를 다치지 않았다.	머리를 다쳤다.	1
2685	2686	날씨가 너무 더워서 아스팔트가 뜨겁다.	결과	타이어가 녹았다.	타이어가 미끄러졌다.	1
2686	2687	페트병에 뜨거운 물을 부었다.	결과	페트병이 녹았다.	페트병의 색깔이 변했다.	1
2687	2688	휴대폰을 진동모드로 바꾸었다.	결과	전화가 오자 벨소리가 울린다.	전화가 오자 진동이 울린다.	2
2688	2689	여성이 컴퓨터에 헤드폰을 연결했다.	결과	소리가 외부에서는 들리지 않는다.	소리가 외부에서도 잘 들린다.	1
2689	2690	우산이 찢어졌다.	결과	우산이 크다.	우산 사이로 빗물이 샜다.	2
2690	2691	상자에 짐을 담았다.	원인	이사 준비를 시작했다.	이사를 완료했다.	1
2691	2692	말린 멸치를 끓는 물에 넣었다.	결과	멸치 볶음이 만들어졌다.	멸치 육수가 만들어졌다.	2
2692	2693	사람들이 시위를 시작했다.	원인	사람들은 현재의 상황을 만족했다.	사람들은 현재의 상황을 거부했다.	2
2693	2694	시합이 종료되었다.	결과	각 팀이 악수를 했다.	각 팀 선수들이 긴장하고 있다.	1
2694	2695	여성은 감전되었다.	원인	여성이 젖은 손으로 콘센트에 플러그를 꽂았다.	안전하게 플러그를 꽂았다.	1
2695	2696	귀걸이를 바꿔 끼었다.	원인	목걸이를 새로 구매했다.	귀걸이를 새로 구매했다.	2
2696	2697	관객들이 박수를 쳤다.	원인	공연이 끝났다.	공연이 중단되었다.	1
2697	2698	여자가 목을 움켜쥐었다.	원인	여자는 음식을 삼켰다.	여자의 목에 음식물이 걸렸다.	2
2698	2699	여자가 염주를 샀다.	원인	여자는 기독교 신자이다.	여자는 불교 신자이다.	2
2699	2700	소방관이 소방차를 타고 출동했다.	원인	산에 불이 났다.	도둑질 신고가 들어왔다.	1
2700	2701	상자에 테이프를 붙였다.	결과	상자가 고정되었다.	상자가 망가졌다.	1
2701	2702	고양이의 털이 엉켰다.	결과	고양이에게 사료를 주었다.	고양이의 털을 빗어주었다.	2
2702	2703	천체 망원경으로 달을 관찰했다.	결과	달이 매우 조그맣게 보인다.	달이 매우 크고 자세히 보인다.	2
2703	2704	소매치기에게 지갑을 도난당했다.	결과	경찰에 신고했다.	구급차를 불렀다.	1
2704	2705	여자는 수영을 못한다.	결과	여자는 차키를 빌렸다.	여자는 튜브를 빌렸다.	2
2705	2706	달력에 일정 표시를 해 두었다.	원인	다음주에 일정이 생겼다.	달력을 책상에 세워두었다.	1
2706	2707	남자의 발가락이 부러졌다.	원인	남자의 양말에 구멍이 났다.	남자가 망치를 발가락에 떨어 뜨렸다.	2
2707	2708	남자친구와 헤어졌다. 	결과	이제 남자친구가 없다.	이제 남자친구가 생겼다.	1
2708	2709	문틈에 손가락이 끼였다.	결과	손가락이 아프고 멍이 든다.	손가락에 반지를 꼈다.	1
2709	2710	컵에서 김이 난다.	원인	컵에 뜨거운 물을 담았다.	컵에 차가운 물을 담았다.	1
2710	2711	피자를 주문했다.	결과	피자가 차가워졌다.	피자 배달이 왔다.	2
2711	2712	반창고를 붙였다.	원인	무릎이 까졌다.	머리가 아프다.	1
2712	2713	여자가 개의 머리 위에서 간식을 흔들었다.	결과	개가 뒷다리로 몸을 긁었다.	개가 간식을 향해 뛰어 올랐다.	2
2713	2714	학생이 맞춤법을 틀렸다.	결과	선생님이 책을 소리내어 읽었다.	선생님이 맞춤법을 고쳐주었다.	2
2714	2715	도서관에 갔다.	결과	도서관이 새로 지어졌다.	책을 많이 읽었다.	2
2715	2716	포스트잇을 유리벽에 붙였다.	결과	벽에 포스트잇이 붙었다.	벽에 포스트잇이 붙지 않는다.	1
2716	2717	햇빛 알레르기가 올라왔다.	결과	알로에 수딩젤을 발랐다.	알로에 젤리를 먹었다.	1
2717	2718	현금이 필요하다.	결과	지갑을 샀다.	은행에 갔다.	2
2718	2719	돋보기로 사전을 보았다.	결과	단어가 크게 보인다.	단어가 작게 보인다.	1
2719	2720	동생이 대학교에 합격했다.	결과	동생이 대학생이 되었다.	동생이 고등학생이 되었다.	1
2720	2721	남자는 홈스쿨링을 시작했다.	원인	남자는 학교에 진학했다.	남자는 학교를 그만두었다.	2
2721	2722	형사가 남자를 심문하고 있다.	원인	남자는 용의자이다.	남자는 피해자이다.	1
2722	2723	해양생물이 감소했다.	원인	배가 출항했다.	기름이 바다에 유출되었다.	2
2723	2724	창문으로 햇빛이 들이쳤다.	결과	달이 떴다.	커튼을 쳤다.	2
2724	2725	물에 계란을 넣고 10분정도 가열했다.	결과	계란이 튀겨졌다.	계란이 삶아졌다.	2
2725	2726	노래방에 갔다.	결과	다리찢기를 했다.	목이 쉬었다.	2
2726	2727	핸드폰에서 지도앱을 켜서 길을 찾는다.	원인	아는 길을 잘 찾아가고 있다.	모르는 길이라 길을 잃었다.	2
2727	2728	여자가 남자에게 손을 건넸다.	원인	여자가 남자와 싸움을 하고자 한다.	여자가 남자와 화해를 하고자 한다.	2
2728	2729	아이가 놀라서 소리를 질렀다.	원인	아이 옆에서 폭죽이 터졌다.	엄마가 아이를 위해 오르골을 틀었다.	1
2729	2730	나는 몸살에 걸렸다.	원인	면역력이 떨어졌다.	면역력이 높아졌다.	1
2730	2731	삽질을 했다.	원인	딸기 모종을 샀다.	딸기를 먹었다.	1
2731	2732	아침을 걸렀다.	원인	시간이 부족했다.	날씨가 추웠다.	1
2732	2733	여자가 자궁경부암에 걸렸다.	원인	여자가 자궁경부암 예방 주사를 맞았다.	여자가 자궁경부암 예방 주사를 맞지 않았다.	2
2733	2734	휴대폰에 진동이 울린다.	결과	휴대폰에 전화가 왔다.	휴대폰을 확인한다.	2
2734	2735	도로에 눈이 많이 쌓였다.	결과	제설차가 눈을 치웠다.	밤 사이 눈이 많이 내렸다.	1
2735	2736	여성이 경찰서로 출근한다.	원인	여성은 의사이다.	여성은 경찰관이다.	2
2736	2737	얇은 소재의 이불로 침구를 바꿨다.	원인	추위에 잠을 이루지 못했다.	더위에 잠을 이루지 못했다.	2
2737	2738	경기장의 팬들이 환호했다.	원인	선수가 골을 넣었다.	경기가 취소되었다.	1
2738	2739	안경을 새로 맞췄다.	원인	시력이 나빠졌다.	눈이 건조하다.	1
2739	2740	남자는 도박에 자신이 있었다.	결과	남자는 모든 돈을 도박에 걸었다.	남자는 도박을 하지 않기로 했다.	1
2740	2741	어젯밤 잠을 잘 이루지 못했다.	원인	침대가 푹신했다.	악몽을 꾸었다.	2
2741	2742	만년필 잉크를 채운다.	원인	만년필 잉크를 다 썼다.	만년필을 중고로 팔았다.	1
2742	2743	에어컨이 고장났다.	결과	담요를 꺼냈다.	창문을 열었다.	2
2743	2744	상점에서 거스름돈을 받았다.	원인	물건의 값을 정확히 냈다.	물건의 값보다 더 많이 냈다.	2
2744	2745	한 여성이 급하게 손가락을 찬물에 갖다대었다.	원인	여성은 손가락에 화상을 입었다.	여성은 손가락에 반지를 착용했다.	1
2745	2746	검은 머리를 탈색했다.	결과	머리의 색이 진해졌다.	머리의 색이 밝아졌다.	2
2746	2747	남성은 추위를 느꼈다.	결과	남성은 목도리를 착용했다.	남성은 반팔을 착용했다.	1
2747	2748	남자의 얼굴이 붉어졌다.	원인	남자가 술을 많이 마셨다.	남자가 물을 많이 마셨다.	1
2748	2749	스케일링을 받았다.	원인	평소에 양치를 잘 한다.	이에 치석이 많이 꼈다.	2
2749	2750	여자는 귀를 뚫었다.	결과	여자는 귀걸이를 착용할 수 있다.	여자는 목걸이를 착용할 수 있다.	1
2750	2751	촛불에 불이 붙었다.	원인	촛불을 후 불었다.	촛불에 성냥을 켰다.	2
2751	2752	아기가 운다.	결과	아빠가 아기를 달랜다.	아기가 웃는다.	1
2752	2753	지하철이 붐빈다.	원인	지하철에 사람이 없다.	지하철에 사람이 많다.	2
2753	2754	아이스크림을 너무 많이 먹었다.	결과	배탈이 났다.	배가 고프다.	1
2754	2755	비가 왔다.	결과	습하다.	건조하다.	1
2755	2756	방충망에 구멍이 났다.	결과	방 안으로 벌레가 들어왔다.	벌레가 들어오지 못한다.	1
2756	2757	물을 유리잔에 부었다.	결과	목마름이 해소되었다.	유리잔이 가득 찼다.	2
2757	2758	남자는 반장이 되었다.	원인	남자는 한 표도 받지 못했다.	남자는 과반수의 표를 얻었다.	2
2758	2759	그는 구명조끼를 착용했다.	원인	물이 얕다.	그는 수영을 할 줄 모른다.	2
2759	2760	양말에 구멍이 났다.	원인	양말을 오래 신었다.	양말을 벗었다.	1
2760	2761	논에 모를 심었다.	결과	벼가 자란다.	콩이 자란다.	1
2761	2762	옷이 축축해졌다.	원인	온몸에 두드러기가 났다.	온몸에 땀이 났다.	2
2762	2763	남자는 친구에게 화가 났다.	원인	친구가 남자와의 약속을 말없이 어겼다.	친구가 남자에게 선물을 주었다.	1
2763	2764	수프를 오래 끓였다.	결과	수프가 식었다.	수프가 걸쭉해졌다.	2
2764	2765	달걀이 깨졌다.	원인	달걀을 떨어뜨렸다.	달걀을 삶았다.	1
2765	2766	감기에 걸린 아이가 친구에게 기침을 했다.	결과	친구는 감기에 걸렸다.	친구는 운동을 한다.	1
2766	2767	복도에서 사장님과 대리님의 대화를 엿들었다.	원인	사장실의 문이 열려있었다.	사장실의 문이 닫혀있었다.	1
